CHR	POS	END	MEDIAN
chr1	156474411	156474651	0.85198
chr1	156474771	156475270	1.07928
chr1	156475271	156475770	1.25325
chr1	156475771	156476270	1.17879
chr1	156476271	156476770	1.16866
chr1	156476771	156477270	1.06593
chr1	156477271	156477770	0.98066
chr1	156477771	156478270	0.99061
chr1	156478271	156478495	0.95856
chr1	156478857	156479356	1.16769
chr1	156479357	156479818	0.93638
chr1	156480823	156480981	0.50788
chr1	156482426	156482650	1.18633
chr1	156483228	156483302	1.09145
chr1	156498450	156498452	0.93582
chr1	156533198	156533200	1.49221
chr1	156556594	156556596	1.12147
chr1	156602366	156602368	1.02267
chr1	156706760	156706762	0.71198
chr1	156778035	156778037	0.66836
chr1	156799356	156799358	0.94921
chr1	156860924	156861156	0.66155
chr1	156864343	156864438	1.54494
chr1	156864717	156864809	1.19103
chr1	156866899	156866988	1.44345
chr1	156868093	156868259	1.18975
chr1	156868494	156868657	1.52606
chr1	156871612	156871765	1.34331
chr1	156873598	156874097	0.91955
chr1	156874098	156874597	1.32544
chr1	156874598	156875018	1.1871
chr1	156875509	156875676	1.29917
chr1	156876069	156876220	1.32791
chr1	156876389	156876582	1.30006
chr1	156879111	156879372	1.15357
chr1	156879988	156880167	1.17014
chr1	156881446	156881652	1.3659
chr1	156926371	156926373	1.03602
chr1	156965100	156965102	0.74634
chr1	157005229	157005231	1.309
chr1	157143236	157143238	1.30911
chr1	157182728	157182730	1.02887
chr1	157223615	157223617	1.23111
chr1	157305361	157305363	1.55435
chr1	157314945	157314947	1.00812
chr1	157975154	157975156	1.15318
chr1	158405613	158405615	0.97633
chr1	158556746	158556748	0.90991
chr1	159473263	159473265	0.95698
chr1	159633079	159633081	1.15496
chr1	160337871	160337873	0.53577
chr1	160605020	160605022	0.69236
chr1	161970463	161970465	1.09145
chr1	162333848	162333850	0.90875
chr1	162964677	162964679	1.02578
chr1	163182050	163182052	0.70021
chr1	163649682	163649684	0.6509
chr1	164103232	164103234	0.64947
chr1	164559812	164560023	0.40477
chr1	164563227	164563321	0.97798
chr1	164792483	164792748	0.87515
chr1	164799688	164799899	1.29387
chr1	164807531	164807687	1.29932
chr1	164811979	164812159	1.19061
chr1	164820061	164820194	1.21852
chr1	164821526	164821636	0.85916
chr1	164846573	164846686	1.12105
chr1	164942457	164942459	0.96154
chr1	165239074	165239076	0.9607
chr1	165557451	165557453	1.13439
chr1	166462225	166462227	0.9157
chr1	166738469	166738471	0.91471
chr1	167463656	167463658	1.09067
chr1	167630413	167630439	0.6771
chr1	167683889	167684011	1.11515
chr1	167685353	167685852	1.0309
chr1	167685853	167686352	1.25393
chr1	167686353	167686852	1.09632
chr1	167686853	167687235	1.11348
chr1	167687585	167688084	0.92786
chr1	167688085	167688584	0.91255
chr1	167688585	167689084	1.12015
chr1	167689085	167689233	0.78381
chr1	167689465	167689964	1.05513
chr1	167689965	167690173	1.1459
chr1	167694088	167694312	1.17476
chr1	167697088	167697587	1.26455
chr1	167697588	167697852	1.19079
chr1	167704653	167704706	1.07267
chr1	167749668	167749670	0.7485
chr1	168398569	168398571	1.25264
chr1	168901789	168901791	1.25964
chr1	169516161	169516163	0.93778
chr1	169652822	169652824	0.67422
chr1	170504227	170504229	0.72832
chr1	170855308	170855310	0.84426
chr1	171444110	171444112	0.86975
chr1	171834783	171834785	0.9859
chr1	172347452	172347454	0.83925
chr1	172944436	172944438	0.94455
chr1	173528877	173528879	1.29773
chr1	174212746	174212748	0.91436
chr1	174915023	174915025	1.12414
chr1	175348284	175348286	1.03054
chr1	175773299	175773301	0.94816
chr1	176373079	176373081	0.7346
chr1	176654641	176654643	0.75307
chr1	177454738	177454740	0.85546
chr1	177546074	177546076	0.46295
chr1	178037854	178037856	0.68908
chr1	178632356	178632358	1.06802
chr1	178675117	178675119	1.21938
chr1	178718323	178718325	1.03242
chr1	178784026	178784028	0.61327
chr1	178858728	178858730	0.90942
chr1	178868208	178868210	0.51522
chr1	178918072	178918074	0.83313
chr1	179052610	179052612	0.73966
chr1	179073091	179073093	1.20954
chr1	179107707	179108206	0.92425
chr1	179108207	179108706	1.08695
chr1	179108707	179109206	0.87437
chr1	179109207	179109451	1.3197
chr1	179110271	179110465	1.20842
chr1	179112298	179112408	0.92352
chr1	179114867	179115040	1.08672
chr1	179117321	179117526	1.13604
chr1	179118576	179118774	1.18762
chr1	179120179	179120284	0.88395
chr1	179120382	179120384	0.57648
chr1	179120845	179121344	1.01249
chr1	179121345	179121913	1.037
chr1	179122148	179122623	0.50332
chr1	179122976	179123214	1.09831
chr1	179123450	179123688	0.72227
chr1	179124279	179124399	0.81739
chr1	179124752	179125251	1.06552
chr1	179125252	179125751	0.91596
chr1	179125752	179126251	0.99827
chr1	179126252	179126751	1.09875
chr1	179126752	179126885	0.65528
chr1	179131300	179131491	1.26217
chr1	179133301	179133384	1.32679
chr1	179147866	179147868	0.91597
chr1	179191815	179191817	0.6271
chr1	179229230	179229407	0.68823
chr1	179231521	179231523	1.1583
chr1	179300652	179300654	0.59148
chr1	179356370	179356372	0.55736
chr1	179420303	179420305	1.23377
chr1	179486633	179486635	1.2442
chr1	179522302	179522304	0.78654
chr1	179597712	179597714	0.64817
chr1	179637021	179637023	0.91424
chr1	180886366	180886368	0.80437
chr1	181403487	181403489	1.2094
chr1	181713734	181713736	1.15337
chr1	182352308	182352310	0.88016
chr1	183009737	183009739	0.84791
chr1	183104342	183104344	0.98816
chr1	183635769	183635771	0.32761
chr1	184398029	184398031	1.3769
chr1	184535877	184535879	0.89975
chr1	185492442	185492444	0.73978
chr1	185795686	185795688	1.31988
chr1	186263523	186263525	1.1258
chr1	186882024	186882026	0.95165
chr1	187393652	187393654	1.0272
chr1	187811570	187811572	0.48839
chr1	188508411	188508413	0.24728
chr1	188623850	188623852	0.65407
chr1	189206619	189206621	0.49811
chr1	189696391	189696393	0.48631
chr1	190502009	190502011	0.6985
chr1	190603603	190603605	0.93446
chr1	191180499	191180501	0.8001
chr1	191958939	191958941	0.65476
chr1	192348654	192348656	0.45497
chr1	192705021	192705023	0.97346
chr1	193122190	193122341	0.66604
chr1	193125101	193125227	0.96877
chr1	193130163	193130253	0.72617
chr1	193135380	193135463	1.14052
chr1	193135526	193135599	1.00064
chr1	193138074	193138183	0.99582
chr1	193141839	193142076	0.91261
chr1	193147856	193147975	0.96424
chr1	193150293	193150392	1.07726
chr1	193152369	193152454	1.1382
chr1	193203784	193203862	1.17812
chr1	193212054	193212110	0.91091
chr1	193212379	193212487	0.92828
chr1	193232982	193233164	1.34392
chr1	193236245	193236366	0.82577
chr1	193249719	193249881	1.04228
chr1	193250665	193250722	0.97392
chr1	193989189	193989191	1.30566
chr1	194292887	194292889	0.95559
chr1	194928523	194928525	0.59998
chr1	195134575	195134577	0.66688
chr1	195727327	195727329	0.7607
chr1	196421982	196421984	0.94828
chr1	197026717	197026719	0.62937
chr1	197079806	197079808	0.83061
chr1	197613316	197613318	0.9829
chr1	198177109	198177111	0.83221
chr1	198768850	198768852	0.60829
chr1	199245257	199245259	0.90014
chr1	199906351	199906353	0.96328
chr1	200194567	200194569	1.12967
chr1	201030797	201030799	1.15624
chr1	201490829	201490831	1.07581
chr1	202028370	202028372	0.98359
chr1	202510956	202510958	0.0
chr1	202933625	202933627	1.28063
chr1	203388480	203388482	0.26568
chr1	203785360	203785362	0.94482
chr1	204060474	204060476	1.13398
chr1	204128730	204128732	1.39625
chr1	204191321	204191323	0.46423
chr1	204230485	204230487	1.34104
chr1	204306994	204306996	1.19231
chr1	204354026	204354028	1.39217
chr1	204383030	204383032	1.19868
chr1	204513133	204513135	0.42911
chr1	204525508	204525606	0.85934
chr1	204526349	204526444	0.63478
chr1	204530673	204530827	1.22357
chr1	204532180	204532256	1.11229
chr1	204536358	204536360	0.80473
chr1	204537419	204537507	1.07623
chr1	204538198	204538318	1.19314
chr1	204542773	204542954	1.32618
chr1	204544524	204544694	0.9436
chr1	204546786	204546887	0.96743
chr1	204549102	204549692	1.16429
chr1	204562438	204562440	0.78088
chr1	204667741	204667743	1.45194
chr1	204784410	204784412	1.0759
chr1	204879906	204879908	1.2151
chr1	204919407	204919409	0.71695
chr1	205015443	205015445	1.52659
chr1	205213434	205213436	0.92097
chr1	205852025	205852027	0.81871
chr1	206059206	206059208	1.19254
chr1	206445528	206445530	1.19175
chr1	207120434	207120436	1.23538
chr1	207739788	207739790	0.88032
chr1	208245885	208245887	1.10066
chr1	208527443	208527445	0.97435
chr1	209150948	209150950	0.51977
chr1	209769164	209769166	0.78761
chr1	210124251	210124253	0.65204
chr1	210423284	210423286	1.42589
chr1	211208817	211208819	0.76331
chr1	211397660	211397662	0.83352
chr1	212478156	212478158	1.34438
chr1	213155425	213155427	1.07348
chr1	213390917	213390919	1.25561
chr1	214183156	214183158	1.02987
chr1	214456296	214456298	0.84985
chr1	215203592	215203594	0.48229
chr1	215458156	215458158	0.95685
chr1	216079769	216079771	0.88657
chr1	216539883	216539885	0.40316
chr1	217181976	217181978	1.16204
chr1	217745939	217745941	0.88661
chr1	218054385	218054387	0.75698
chr1	218784618	218784620	0.89153
chr1	218932736	218932738	1.16713
chr1	219401214	219401216	0.69921
chr1	219879377	219879379	1.11406
chr1	220379533	220379535	0.55842
chr1	221064241	221064243	0.55621
chr1	221600452	221600454	0.62833
chr1	221842764	221842766	0.54572
chr1	222377722	222377724	1.22158
chr1	222934933	222934935	1.1211
chr1	223652114	223652116	0.94259
chr1	224114527	224114529	0.81788
chr1	224651819	224651821	1.33827
chr1	225284006	225284008	0.707
chr1	225370786	225370788	0.37211
chr1	226064341	226064489	0.21788
chr1	226065645	226065819	0.57536
chr1	226071340	226071489	0.56386
chr1	226148461	226148463	0.93819
chr1	226634660	226634896	1.23866
chr1	226637668	226637760	1.33634
chr1	226639546	226639668	0.94377
chr1	226641910	226642135	1.09945
chr1	226647156	226647390	0.95232
chr1	226648661	226648781	0.98539
chr1	226735516	226736015	1.27718
chr1	226736016	226736515	1.1472
chr1	226736516	226737015	0.8129
chr1	226737016	226737468	0.59402
chr1	227187170	227187172	1.25023
chr1	227805226	227805228	0.76546
chr1	227924578	227924580	1.02811
chr1	228813318	228813320	0.89746
chr1	229219644	229219646	1.06841
chr1	229506751	229506753	0.36169
chr1	230281206	230281208	1.09278
chr1	230587626	230587628	0.79525
chr1	231146684	231146686	0.76376
chr1	231466455	231466457	0.95312
chr1	232189052	232189054	1.14943
chr1	232629561	232629563	0.80558
chr1	233293537	233293539	1.0449
chr1	233404534	233404536	0.77704
chr1	233898432	233898434	1.24434
chr1	234450043	234450045	0.86876
chr1	235196466	235196468	0.87369
chr1	235697039	235697041	0.98361
chr1	236317735	236317737	0.63097
chr1	236718102	236718104	0.98792
chr1	236998166	236998168	1.184
chr1	237586051	237586053	0.83414
chr1	237930436	237930438	1.06018
chr1	238760262	238760264	0.87827
chr1	238845805	238845807	0.70967
chr1	239688630	239688632	
chr1	239935383	239935385	0.45903
chr1	240547557	240547559	0.27223
chr1	241190313	241190315	0.40719
chr1	241379492	241379494	1.09393
chr1	241847271	241847273	0.50283
chr1	242764713	242764715	0.78153
chr1	243250763	243250765	0.95625
chr1	243505238	243505344	1.06332
chr1	243512313	243512436	0.85967
chr1	243545499	243545607	1.02637
chr1	243552718	243552953	1.1952
chr1	243563709	243563858	1.22689
chr1	243572915	243573058	0.85321
chr1	243613660	243613749	1.09974
chr1	243615085	243615171	0.96336
chr1	243637600	243637752	1.01791
chr1	243645882	243646047	1.17172
chr1	243664761	243664893	0.90801
chr1	243695580	243695726	0.92353
chr1	243843114	243843180	1.28428
chr1	244331419	244331421	0.59645
chr1	244739165	244739167	0.81363
chr1	245062302	245062304	0.8314
chr1	246751105	246751107	0.92195
chr1	247179931	247179933	0.71902
chr1	247677319	247677321	0.82995
chr1	248213091	248213093	0.99343
chr1	248349785	248349787	0.89697
chr1	248832625	248832627	0.86547
chr10	407890	407892	1.15337
chr10	789114	789116	1.0616
chr10	1301732	1301734	0.72083
chr10	1788620	1788622	1.30591
chr10	2043212	2043214	0.97196
chr10	2654878	2654880	1.04921
chr10	3369423	3369425	1.22427
chr10	3702555	3702557	0.71722
chr10	4308485	4308487	0.9594
chr10	4786018	4786020	1.08244
chr10	4994153	4994155	0.34299
chr10	5493214	5493216	1.31294
chr10	6500398	6500400	0.0837
chr10	7219845	7219847	1.07703
chr10	7576537	7576539	1.3582
chr10	7613602	7613604	1.00857
chr10	7655540	7655542	1.17866
chr10	7802231	7802233	0.79891
chr10	7844120	7844122	0.71552
chr10	7862985	7862987	0.88054
chr10	7914738	7914740	1.09765
chr10	7949488	7949490	1.25283
chr10	8004825	8004827	1.14087
chr10	8004956	8004958	1.02469
chr10	8055404	8055406	0.96516
chr10	8055645	8055906	0.99405
chr10	8058227	8058726	1.29713
chr10	8058727	8059226	1.41277
chr10	8059227	8059726	1.1356
chr10	8059727	8060226	1.08393
chr10	8060227	8060726	0.84413
chr10	8060727	8061226	1.00268
chr10	8061227	8061726	1.0925
chr10	8061727	8062226	1.25594
chr10	8062227	8062726	1.08816
chr10	8062727	8063226	1.39075
chr10	8063227	8063726	1.10303
chr10	8063727	8064167	1.34213
chr10	8069462	8069608	1.09295
chr10	8073728	8074033	1.28834
chr10	8099599	8099601	1.47227
chr10	8168097	8168099	0.9914
chr10	8242964	8242966	0.29249
chr10	8280718	8280720	0.91206
chr10	8322717	8322719	1.08264
chr10	8365882	8365884	0.38536
chr10	8417404	8417406	1.15
chr10	8453795	8453797	1.14071
chr10	8501099	8501101	0.62225
chr10	8547444	8547446	0.96547
chr10	8742809	8742811	0.65685
chr10	9388009	9388011	0.52833
chr10	9914236	9914238	0.85198
chr10	9971116	9971118	0.60628
chr10	10502654	10502656	1.01102
chr10	11290860	11290862	0.84081
chr10	11880469	11880471	0.95806
chr10	12062772	12062774	0.9575
chr10	12521855	12521857	0.68959
chr10	13526939	13526941	1.24956
chr10	13971953	13971955	1.32206
chr10	14738739	14738741	1.48082
chr10	15221320	15221322	1.06161
chr10	15481377	15481379	0.66506
chr10	15999899	15999901	0.73146
chr10	16877815	16877817	0.89265
chr10	17037130	17037132	0.7131
chr10	17505785	17505787	1.03611
chr10	17996412	17996414	0.99388
chr10	18314289	18314291	0.82608
chr10	18848170	18848172	0.79765
chr10	19502214	19502216	0.49113
chr10	19930146	19930148	0.77943
chr10	20264936	20264938	0.80721
chr10	20750911	20750913	0.75513
chr10	21147792	21147794	1.31547
chr10	21151859	21151861	1.22264
chr10	21166443	21166445	1.16921
chr10	21181625	21181627	1.56825
chr10	21229401	21229403	0.89038
chr10	21270692	21270694	0.51421
chr10	21398193	21398195	0.74887
chr10	21417779	21417781	0.68249
chr10	21421762	21421764	0.95244
chr10	21433654	21433656	1.33709
chr10	21475539	21475541	0.788
chr10	21522557	21522559	0.86905
chr10	21532988	21532990	0.68522
chr10	21534634	21534814	0.39355
chr10	21538822	21538922	0.92639
chr10	21549450	21549452	1.15321
chr10	21586283	21586358	0.55833
chr10	21595320	21595450	1.01492
chr10	21612337	21612461	0.89042
chr10	21614820	21614934	0.96144
chr10	21617101	21617217	0.70655
chr10	21651662	21651778	0.99054
chr10	21670438	21670714	1.02766
chr10	21673339	21673929	1.14278
chr10	21681321	21681386	1.09088
chr10	21682214	21682267	1.12416
chr10	21688480	21688548	1.0169
chr10	21713761	21713960	1.09969
chr10	21726233	21726365	0.91187
chr10	21727845	21727938	1.07095
chr10	21730889	21731064	1.07823
chr10	21732888	21733097	1.10381
chr10	21733493	21733602	1.03552
chr10	21733757	21734139	1.07559
chr10	21735128	21735245	0.98354
chr10	21740143	21740244	1.31503
chr10	21885611	21885613	1.17267
chr10	21926930	21926932	0.54859
chr10	21955874	21955876	0.86147
chr10	21973442	21973444	0.78901
chr10	22037542	22037544	0.45497
chr10	22050539	22050541	0.79613
chr10	22088303	22088305	0.76711
chr10	22228588	22228590	0.62065
chr10	22910289	22910291	0.78928
chr10	23219093	23219095	0.76028
chr10	23843103	23843105	0.86381
chr10	24564358	24564360	0.82783
chr10	25003180	25003182	0.27761
chr10	25491584	25491586	0.56735
chr10	26066804	26066806	0.65868
chr10	26346823	26346825	0.89497
chr10	26874710	26874712	0.37661
chr10	27450133	27450135	0.84896
chr10	27944190	27944192	1.414
chr10	28094003	28094005	1.0346
chr10	28126003	28126005	0.99352
chr10	28179529	28179531	0.54532
chr10	28203404	28203406	0.55165
chr10	28328338	28328340	0.77565
chr10	28396458	28396460	1.14971
chr10	28413142	28413144	0.86213
chr10	28450387	28450389	0.93683
chr10	28509726	28509728	0.73642
chr10	28532286	28532288	0.40137
chr10	28533569	28533630	0.07856
chr10	28533987	28534044	0.57817
chr10	28535551	28535767	1.07593
chr10	28565710	28565712	0.6796
chr10	28583388	28583515	0.76693
chr10	28589725	28589861	0.86469
chr10	28590709	28590842	1.03019
chr10	28595722	28596051	1.30329
chr10	28608175	28608441	1.02846
chr10	28610688	28610831	1.10991
chr10	28611763	28611932	1.13821
chr10	28614556	28614695	1.32398
chr10	28616162	28616372	1.11975
chr10	28617646	28617794	0.91546
chr10	28619412	28619414	0.42794
chr10	28619526	28619616	0.54027
chr10	28638293	28638295	0.53115
chr10	28767015	28767017	1.19519
chr10	28810126	28810128	0.12765
chr10	28902278	28902280	0.13369
chr10	28943926	28943928	0.60729
chr10	28988112	28988114	1.30915
chr10	29013518	29013520	0.98901
chr10	29062101	29062103	0.92949
chr10	29181684	29181686	1.24929
chr10	29401343	29401345	0.87015
chr10	29977649	29977651	0.49954
chr10	29988016	29988018	0.80202
chr10	30056045	30056047	0.81273
chr10	30100283	30100285	0.78116
chr10	30201774	30201776	0.74468
chr10	30226236	30226238	1.55996
chr10	30257608	30257610	0.8773
chr10	30287387	30287389	1.06094
chr10	30330532	30330534	0.89938
chr10	30351469	30351471	1.30349
chr10	30438928	30439284	1.03697
chr10	30447771	30447959	1.27794
chr10	30450247	30450529	1.17409
chr10	30451627	30451754	0.85641
chr10	30458073	30458246	0.75105
chr10	30459244	30459831	0.84274
chr10	30460177	30460676	0.99431
chr10	30460677	30460881	1.11106
chr10	30488308	30488310	1.03338
chr10	30551167	30551169	1.29173
chr10	30614927	30614929	0.74658
chr10	30667227	30667229	1.28027
chr10	30682178	30682180	0.94152
chr10	30769761	30769763	0.74575
chr10	30801649	30801651	1.11433
chr10	30845627	30845629	1.36358
chr10	30893570	30893572	0.70513
chr10	30943225	30943227	0.99169
chr10	31156990	31156992	1.02347
chr10	31630673	31630675	0.75383
chr10	31940805	31940807	0.84448
chr10	32392889	32392891	0.69714
chr10	33114301	33114303	1.03859
chr10	33383955	33383957	1.17866
chr10	33769323	33769325	0.68043
chr10	34355957	34355959	0.19706
chr10	35141356	35141358	1.19075
chr10	35590830	35590832	1.20453
chr10	36144819	36144821	1.02957
chr10	36230612	36230614	0.80023
chr10	36805298	36805300	0.77903
chr10	37269889	37269891	0.93179
chr10	38103464	38103466	0.86329
chr10	38451661	38451663	0.7507
chr10	42880556	42880558	0.87773
chr10	43077248	43077341	0.61285
chr10	43100448	43100732	0.98969
chr10	43102331	43102639	1.32382
chr10	43104941	43105203	0.89
chr10	43106365	43106581	0.927
chr10	43109020	43109240	1.05775
chr10	43111196	43111475	0.82642
chr10	43112088	43112234	1.441
chr10	43112842	43112973	1.34519
chr10	43113545	43113685	0.91618
chr10	43114469	43114746	1.1246
chr10	43116573	43116741	0.76498
chr10	43118362	43118490	1.11105
chr10	43119520	43119755	1.18081
chr10	43120070	43120213	1.26877
chr10	43121935	43122026	1.07104
chr10	43123660	43123818	1.14469
chr10	43124872	43124992	1.14436
chr10	43126564	43126764	1.28005
chr10	43186713	43186715	0.68254
chr10	43950768	43950770	0.79391
chr10	44496058	44496060	0.56314
chr10	44567622	44567624	1.18756
chr10	45008430	45008432	0.96153
chr10	45646388	45646390	1.17247
chr10	46080286	46080288	1.06574
chr10	46332376	46332378	1.32845
chr10	47212469	47212471	1.3421
chr10	47373306	47373308	1.32451
chr10	48278557	48278559	1.0417
chr10	48338301	48338303	0.81205
chr10	49245556	49245558	0.54899
chr10	49356585	49356587	1.28725
chr10	49801432	49801434	1.20585
chr10	50360851	50360853	0.94694
chr10	51084532	51084534	0.7448
chr10	51288935	51288937	1.01755
chr10	51896863	51896865	0.60829
